Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
76562-84503,765625247183286,hound,1,18,B7.jpg,B,B,1
76562-84503,845030447613389,terrier,1,19,A5.jpg,A,A,1
76562-84503,845030447613389,terrier,1,19,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,1,19,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,1,19,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,1,19,A6.jpg,A,A,1
76562-84503,765625247183286,hound,1,19,D2.jpg,Nada,D,0
76562-84503,765625247183286,hound,1,19,B10.jpg,B,B,1
76562-84503,765625247183286,hound,1,19,B4.jpg,B,B,1
76562-84503,765625247183286,hound,1,19,B11.jpg,B,B,1
76562-84503,765625247183286,hound,1,19,B2.jpg,B,B,1
76562-84503,845030447613389,terrier,1,20,A4.jpg,A,A,1
76562-84503,845030447613389,terrier,1,20,A2.jpg,A,A,1
76562-84503,845030447613389,terrier,1,20,C6.jpg,C,C,1
76562-84503,845030447613389,terrier,1,20,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,1,20,C9.jpg,C,C,1
76562-84503,765625247183286,hound,1,20,B8.jpg,Nada,B,0
76562-84503,765625247183286,hound,1,20,D4.jpg,Nada,D,0
76562-84503,765625247183286,hound,1,20,D11.jpg,Nada,D,0
76562-84503,765625247183286,hound,1,20,B9.jpg,Nada,B,0
76562-84503,765625247183286,hound,1,20,D1.jpg,Nada,D,0
76562-84503,845030447613389,terrier,1,21,C8.jpg,C,C,1
76562-84503,845030447613389,terrier,1,21,A6.jpg,A,A,1
76562-84503,845030447613389,terrier,1,21,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,1,21,C10.jpg,C,C,1
76562-84503,845030447613389,terrier,1,21,C4.jpg,C,C,1
76562-84503,765625247183286,hound,1,21,D8.jpg,D,D,1
76562-84503,765625247183286,hound,1,21,B6.jpg,B,B,1
76562-84503,765625247183286,hound,1,21,D7.jpg,D,D,1
76562-84503,765625247183286,hound,1,21,D1.jpg,D,D,1
76562-84503,765625247183286,hound,1,21,D9.jpg,D,D,1
76562-84503,845030447613389,terrier,1,22,A2.jpg,A,A,1
76562-84503,845030447613389,terrier,1,22,C9.jpg,C,C,1
76562-84503,845030447613389,terrier,1,22,A4.jpg,A,A,1
76562-84503,845030447613389,terrier,1,22,C10.jpg,C,C,1
76562-84503,845030447613389,terrier,1,22,C11.jpg,C,C,1
76562-84503,765625247183286,hound,1,22,B5.jpg,B,B,1
76562-84503,765625247183286,hound,1,22,B1.jpg,B,B,1
76562-84503,765625247183286,hound,1,22,D2.jpg,D,D,1
76562-84503,765625247183286,hound,1,22,B6.jpg,B,B,1
76562-84503,765625247183286,hound,1,22,B7.jpg,B,B,1
76562-84503,845030447613389,terrier,1,23,C2.jpg,C,C,1
76562-84503,845030447613389,terrier,1,23,A11.jpg,A,A,1
76562-84503,845030447613389,terrier,1,23,C1.jpg,C,C,1
76562-84503,845030447613389,terrier,1,23,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,1,23,A9.jpg,A,A,1
76562-84503,765625247183286,hound,1,23,D8.jpg,D,D,1
76562-84503,765625247183286,hound,1,23,D10.jpg,D,D,1
76562-84503,765625247183286,hound,1,23,D4.jpg,D,D,1
76562-84503,765625247183286,hound,1,23,D1.jpg,D,D,1
76562-84503,765625247183286,hound,1,23,D11.jpg,D,D,1
76562-84503,845030447613389,terrier,1,24,A2.jpg,A,A,1
76562-84503,845030447613389,terrier,1,24,A9.jpg,A,A,1
76562-84503,845030447613389,terrier,1,24,C8.jpg,C,C,1
76562-84503,845030447613389,terrier,1,24,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,1,24,C5.jpg,C,C,1
76562-84503,765625247183286,hound,1,24,B4.jpg,B,B,1
76562-84503,765625247183286,hound,1,24,B9.jpg,B,B,1
76562-84503,765625247183286,hound,1,24,D3.jpg,D,D,1
76562-84503,765625247183286,hound,1,24,B7.jpg,B,B,1
76562-84503,765625247183286,hound,1,24,D6.jpg,D,D,1
76562-84503,845030447613389,terrier,1,25,A10.jpg,A,A,1
76562-84503,845030447613389,terrier,1,25,A6.jpg,A,A,1
76562-84503,845030447613389,terrier,1,25,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,1,25,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,1,25,A7.jpg,A,A,1
76562-84503,765625247183286,hound,1,25,B8.jpg,B,B,1
76562-84503,765625247183286,hound,1,25,D1.jpg,D,D,1
76562-84503,765625247183286,hound,1,25,B11.jpg,B,B,1
76562-84503,765625247183286,hound,1,25,D7.jpg,D,D,1
76562-84503,765625247183286,hound,1,25,B9.jpg,Nada,B,0
76562-84503,845030447613389,terrier,2,1,C6.jpg,C,C,1
76562-84503,845030447613389,terrier,2,1,D11.jpg,B,D,0
76562-84503,845030447613389,terrier,2,1,D4.jpg,D,D,1
76562-84503,845030447613389,terrier,2,1,B4.jpg,D,B,0
76562-84503,845030447613389,terrier,2,1,A12.jpg,A,A,1
76562-84503,765625247183286,hound,2,2,A12.jpg,D,A,0
76562-84503,765625247183286,hound,2,2,D7.jpg,B,D,0
76562-84503,765625247183286,hound,2,2,D6.jpg,B,D,0
76562-84503,765625247183286,hound,2,2,D5.jpg,B,D,0
76562-84503,765625247183286,hound,2,2,A10.jpg,D,A,0
76562-84503,845030447613389,terrier,2,2,A12.jpg,A,A,1
76562-84503,845030447613389,terrier,2,2,D7.jpg,D,D,1
76562-84503,845030447613389,terrier,2,2,D6.jpg,B,D,0
76562-84503,845030447613389,terrier,2,2,D5.jpg,D,D,1
76562-84503,845030447613389,terrier,2,2,A10.jpg,A,A,1
76562-84503,765625247183286,hound,2,3,D5.jpg,D,D,1
76562-84503,765625247183286,hound,2,3,D2.jpg,D,D,1
76562-84503,765625247183286,hound,2,3,C12.jpg,A,C,0
76562-84503,765625247183286,hound,2,3,D8.jpg,D,D,1
76562-84503,765625247183286,hound,2,3,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,3,D5.jpg,D,D,1
76562-84503,845030447613389,terrier,2,3,D2.jpg,D,D,1
76562-84503,845030447613389,terrier,2,3,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,3,D8.jpg,D,D,1
76562-84503,845030447613389,terrier,2,3,D10.jpg,B,D,0
76562-84503,845030447613389,terrier,2,4,C11.jpg,C,C,1
76562-84503,845030447613389,terrier,2,4,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,4,D9.jpg,D,D,1
76562-84503,845030447613389,terrier,2,4,B9.jpg,B,B,1
76562-84503,845030447613389,terrier,2,4,C3.jpg,C,C,1
76562-84503,765625247183286,hound,2,4,C11.jpg,C,C,1
76562-84503,765625247183286,hound,2,4,A7.jpg,C,A,0
76562-84503,765625247183286,hound,2,4,D9.jpg,D,D,1
76562-84503,765625247183286,hound,2,4,B9.jpg,B,B,1
76562-84503,765625247183286,hound,2,4,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,2,5,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,2,5,B8.jpg,D,B,0
76562-84503,845030447613389,terrier,2,5,D1.jpg,D,D,1
76562-84503,845030447613389,terrier,2,5,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,5,B5.jpg,B,B,1
76562-84503,765625247183286,hound,2,5,A8.jpg,D,A,0
76562-84503,765625247183286,hound,2,5,B8.jpg,B,B,1
76562-84503,765625247183286,hound,2,5,D1.jpg,D,D,1
76562-84503,765625247183286,hound,2,5,C12.jpg,C,C,1
76562-84503,765625247183286,hound,2,5,B5.jpg,B,B,1
76562-84503,845030447613389,terrier,2,6,B3.jpg,B,B,1
76562-84503,845030447613389,terrier,2,6,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,2,6,A3.jpg,A,A,1
76562-84503,845030447613389,terrier,2,6,C5.jpg,C,C,1
76562-84503,845030447613389,terrier,2,6,A12.jpg,A,A,1
76562-84503,765625247183286,hound,2,6,B3.jpg,B,B,1
76562-84503,765625247183286,hound,2,6,C3.jpg,C,C,1
76562-84503,765625247183286,hound,2,6,A3.jpg,C,A,0
76562-84503,765625247183286,hound,2,6,C5.jpg,C,C,1
76562-84503,765625247183286,hound,2,6,A12.jpg,Nada,A,0
76562-84503,845030447613389,terrier,2,7,C5.jpg,C,C,1
76562-84503,845030447613389,terrier,2,7,D3.jpg,D,D,1
76562-84503,845030447613389,terrier,2,7,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,7,D7.jpg,D,D,1
76562-84503,845030447613389,terrier,2,7,C3.jpg,C,C,1
76562-84503,765625247183286,hound,2,7,C5.jpg,A,C,0
76562-84503,765625247183286,hound,2,7,D3.jpg,B,D,0
76562-84503,765625247183286,hound,2,7,C12.jpg,A,C,0
76562-84503,765625247183286,hound,2,7,D7.jpg,C,D,0
76562-84503,765625247183286,hound,2,7,C3.jpg,A,C,0
76562-84503,845030447613389,terrier,2,8,A3.jpg,A,A,1
76562-84503,845030447613389,terrier,2,8,B8.jpg,B,B,1
76562-84503,845030447613389,terrier,2,8,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,2,8,A4.jpg,A,A,1
76562-84503,845030447613389,terrier,2,8,D10.jpg,D,D,1
76562-84503,765625247183286,hound,2,8,A3.jpg,C,A,0
76562-84503,765625247183286,hound,2,8,B8.jpg,D,B,0
76562-84503,765625247183286,hound,2,8,C7.jpg,C,C,1
76562-84503,765625247183286,hound,2,8,A4.jpg,C,A,0
76562-84503,765625247183286,hound,2,8,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,9,C6.jpg,C,C,1
76562-84503,845030447613389,terrier,2,9,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,9,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,2,9,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,2,9,A12.jpg,A,A,1
76562-84503,765625247183286,hound,2,9,C6.jpg,B,C,0
76562-84503,765625247183286,hound,2,9,C12.jpg,B,C,0
76562-84503,765625247183286,hound,2,9,A8.jpg,D,A,0
76562-84503,765625247183286,hound,2,9,C7.jpg,B,C,0
76562-84503,765625247183286,hound,2,9,A12.jpg,C,A,0
76562-84503,845030447613389,terrier,2,10,B2.jpg,B,B,1
76562-84503,845030447613389,terrier,2,10,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,10,B11.jpg,B,B,1
76562-84503,845030447613389,terrier,2,10,A6.jpg,A,A,1
76562-84503,845030447613389,terrier,2,10,D3.jpg,D,D,1
76562-84503,765625247183286,hound,2,10,B2.jpg,B,B,1
76562-84503,765625247183286,hound,2,10,C12.jpg,C,C,1
76562-84503,765625247183286,hound,2,10,B11.jpg,B,B,1
76562-84503,765625247183286,hound,2,10,A6.jpg,D,A,0
76562-84503,765625247183286,hound,2,10,D3.jpg,D,D,1
76562-84503,845030447613389,terrier,2,11,A5.jpg,A,A,1
76562-84503,845030447613389,terrier,2,11,A6.jpg,A,A,1
76562-84503,845030447613389,terrier,2,11,D3.jpg,D,D,1
76562-84503,845030447613389,terrier,2,11,B8.jpg,B,B,1
76562-84503,845030447613389,terrier,2,11,D5.jpg,D,D,1
76562-84503,765625247183286,hound,2,11,A5.jpg,D,A,0
76562-84503,765625247183286,hound,2,11,A6.jpg,D,A,0
76562-84503,765625247183286,hound,2,11,D3.jpg,D,D,1
76562-84503,765625247183286,hound,2,11,B8.jpg,B,B,1
76562-84503,765625247183286,hound,2,11,D5.jpg,D,D,1
76562-84503,845030447613389,terrier,2,12,B7.jpg,B,B,1
76562-84503,845030447613389,terrier,2,12,C8.jpg,C,C,1
76562-84503,845030447613389,terrier,2,12,A11.jpg,A,A,1
76562-84503,845030447613389,terrier,2,12,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,2,12,B5.jpg,B,B,1
76562-84503,765625247183286,hound,2,12,B7.jpg,B,B,1
76562-84503,765625247183286,hound,2,12,C8.jpg,A,C,0
76562-84503,765625247183286,hound,2,12,A11.jpg,A,A,1
76562-84503,765625247183286,hound,2,12,C7.jpg,A,C,0
76562-84503,765625247183286,hound,2,12,B5.jpg,B,B,1
76562-84503,845030447613389,terrier,2,13,A4.jpg,A,A,1
76562-84503,845030447613389,terrier,2,13,B9.jpg,B,B,1
76562-84503,845030447613389,terrier,2,13,B7.jpg,B,B,1
76562-84503,845030447613389,terrier,2,13,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,13,A7.jpg,A,A,1
76562-84503,765625247183286,hound,2,13,A4.jpg,A,A,1
76562-84503,765625247183286,hound,2,13,B9.jpg,B,B,1
76562-84503,765625247183286,hound,2,13,B7.jpg,A,B,0
76562-84503,765625247183286,hound,2,13,D10.jpg,D,D,1
76562-84503,765625247183286,hound,2,13,A7.jpg,D,A,0
76562-84503,845030447613389,terrier,2,14,C6.jpg,C,C,1
76562-84503,845030447613389,terrier,2,14,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,2,14,B8.jpg,B,B,1
76562-84503,845030447613389,terrier,2,14,D6.jpg,D,D,1
76562-84503,845030447613389,terrier,2,14,B12.jpg,B,B,1
76562-84503,765625247183286,hound,2,14,C6.jpg,B,C,0
76562-84503,765625247183286,hound,2,14,C4.jpg,A,C,0
76562-84503,765625247183286,hound,2,14,B8.jpg,D,B,0
76562-84503,765625247183286,hound,2,14,D6.jpg,D,D,1
76562-84503,765625247183286,hound,2,14,B12.jpg,Nada,B,0
76562-84503,845030447613389,terrier,2,15,A1.jpg,A,A,1
76562-84503,845030447613389,terrier,2,15,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,15,B10.jpg,B,B,1
76562-84503,845030447613389,terrier,2,15,D4.jpg,D,D,1
76562-84503,845030447613389,terrier,2,15,A4.jpg,A,A,1
76562-84503,765625247183286,hound,2,15,A1.jpg,A,A,1
76562-84503,765625247183286,hound,2,15,D10.jpg,D,D,1
76562-84503,765625247183286,hound,2,15,B10.jpg,A,B,0
76562-84503,765625247183286,hound,2,15,D4.jpg,D,D,1
76562-84503,765625247183286,hound,2,15,A4.jpg,A,A,1
76562-84503,845030447613389,terrier,2,16,B9.jpg,B,B,1
76562-84503,845030447613389,terrier,2,16,C5.jpg,C,C,1
76562-84503,845030447613389,terrier,2,16,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,2,16,D7.jpg,D,D,1
76562-84503,845030447613389,terrier,2,16,A10.jpg,A,A,1
76562-84503,765625247183286,hound,2,16,B9.jpg,B,B,1
76562-84503,765625247183286,hound,2,16,C5.jpg,A,C,0
76562-84503,765625247183286,hound,2,16,C3.jpg,A,C,0
76562-84503,765625247183286,hound,2,16,D7.jpg,D,D,1
76562-84503,765625247183286,hound,2,16,A10.jpg,B,A,0
76562-84503,845030447613389,terrier,2,17,D9.jpg,D,D,1
76562-84503,845030447613389,terrier,2,17,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,2,17,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,17,D7.jpg,D,D,1
76562-84503,845030447613389,terrier,2,17,C1.jpg,C,C,1
76562-84503,765625247183286,hound,2,17,D9.jpg,A,D,0
76562-84503,765625247183286,hound,2,17,C7.jpg,A,C,0
76562-84503,765625247183286,hound,2,17,A7.jpg,D,A,0
76562-84503,765625247183286,hound,2,17,D7.jpg,Nada,D,0
76562-84503,765625247183286,hound,2,17,C1.jpg,Nada,C,0
76562-84503,845030447613389,terrier,2,18,D6.jpg,D,D,1
76562-84503,845030447613389,terrier,2,18,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,18,B4.jpg,B,B,1
76562-84503,845030447613389,terrier,2,18,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,2,18,A7.jpg,A,A,1
76562-84503,765625247183286,hound,2,18,D6.jpg,D,D,1
76562-84503,765625247183286,hound,2,18,D10.jpg,D,D,1
76562-84503,765625247183286,hound,2,18,B4.jpg,B,B,1
76562-84503,765625247183286,hound,2,18,A8.jpg,A,A,1
76562-84503,765625247183286,hound,2,18,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,19,D12.jpg,D,D,1
76562-84503,845030447613389,terrier,2,19,D1.jpg,B,D,0
76562-84503,845030447613389,terrier,2,19,D10.jpg,D,D,1
76562-84503,845030447613389,terrier,2,19,A6.jpg,A,A,1
76562-84503,845030447613389,terrier,2,19,B9.jpg,B,B,1
76562-84503,765625247183286,hound,2,19,D12.jpg,D,D,1
76562-84503,765625247183286,hound,2,19,D1.jpg,B,D,0
76562-84503,765625247183286,hound,2,19,D10.jpg,D,D,1
76562-84503,765625247183286,hound,2,19,A6.jpg,Nada,A,0
76562-84503,765625247183286,hound,2,19,B9.jpg,Nada,B,0
76562-84503,845030447613389,terrier,2,20,C4.jpg,C,C,1
76562-84503,845030447613389,terrier,2,20,A1.jpg,A,A,1
76562-84503,845030447613389,terrier,2,20,B8.jpg,B,B,1
76562-84503,845030447613389,terrier,2,20,D11.jpg,D,D,1
76562-84503,845030447613389,terrier,2,20,A11.jpg,A,A,1
76562-84503,765625247183286,hound,2,20,C4.jpg,A,C,0
76562-84503,765625247183286,hound,2,20,A1.jpg,A,A,1
76562-84503,765625247183286,hound,2,20,B8.jpg,D,B,0
76562-84503,765625247183286,hound,2,20,D11.jpg,D,D,1
76562-84503,765625247183286,hound,2,20,A11.jpg,B,A,0
76562-84503,845030447613389,terrier,2,21,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,21,B1.jpg,B,B,1
76562-84503,845030447613389,terrier,2,21,C8.jpg,C,C,1
76562-84503,845030447613389,terrier,2,21,A3.jpg,A,A,1
76562-84503,845030447613389,terrier,2,21,C4.jpg,C,C,1
76562-84503,765625247183286,hound,2,21,A7.jpg,D,A,0
76562-84503,765625247183286,hound,2,21,B1.jpg,B,B,1
76562-84503,765625247183286,hound,2,21,C8.jpg,B,C,0
76562-84503,765625247183286,hound,2,21,A3.jpg,A,A,1
76562-84503,765625247183286,hound,2,21,C4.jpg,A,C,0
76562-84503,765625247183286,hound,2,22,C1.jpg,B,C,0
76562-84503,765625247183286,hound,2,22,B11.jpg,B,B,1
76562-84503,765625247183286,hound,2,22,C12.jpg,A,C,0
76562-84503,765625247183286,hound,2,22,D3.jpg,D,D,1
76562-84503,765625247183286,hound,2,22,C3.jpg,A,C,0
76562-84503,845030447613389,terrier,2,22,C1.jpg,C,C,1
76562-84503,845030447613389,terrier,2,22,B11.jpg,B,B,1
76562-84503,845030447613389,terrier,2,22,C12.jpg,C,C,1
76562-84503,845030447613389,terrier,2,22,D3.jpg,D,D,1
76562-84503,845030447613389,terrier,2,22,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,2,23,B2.jpg,B,B,1
76562-84503,845030447613389,terrier,2,23,C8.jpg,C,C,1
76562-84503,845030447613389,terrier,2,23,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,2,23,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,23,C6.jpg,C,C,1
76562-84503,765625247183286,hound,2,23,B2.jpg,B,B,1
76562-84503,765625247183286,hound,2,23,C8.jpg,A,C,0
76562-84503,765625247183286,hound,2,23,A8.jpg,D,A,0
76562-84503,765625247183286,hound,2,23,A7.jpg,D,A,0
76562-84503,765625247183286,hound,2,23,C6.jpg,B,C,0
76562-84503,845030447613389,terrier,2,24,B7.jpg,B,B,1
76562-84503,845030447613389,terrier,2,24,C11.jpg,C,C,1
76562-84503,845030447613389,terrier,2,24,A8.jpg,A,A,1
76562-84503,845030447613389,terrier,2,24,A7.jpg,A,A,1
76562-84503,845030447613389,terrier,2,24,A10.jpg,A,A,1
76562-84503,765625247183286,hound,2,24,B7.jpg,D,B,0
76562-84503,765625247183286,hound,2,24,C11.jpg,A,C,0
76562-84503,765625247183286,hound,2,24,A8.jpg,A,A,1
76562-84503,765625247183286,hound,2,24,A7.jpg,D,A,0
76562-84503,765625247183286,hound,2,24,A10.jpg,B,A,0
76562-84503,845030447613389,terrier,2,25,C3.jpg,C,C,1
76562-84503,845030447613389,terrier,2,25,C7.jpg,C,C,1
76562-84503,845030447613389,terrier,2,25,D2.jpg,D,D,1
76562-84503,845030447613389,terrier,2,25,B10.jpg,B,B,1
76562-84503,845030447613389,terrier,2,25,A3.jpg,A,A,1
76562-84503,765625247183286,hound,2,25,C3.jpg,C,C,1
76562-84503,765625247183286,hound,2,25,C7.jpg,B,C,0
76562-84503,765625247183286,hound,2,25,D2.jpg,D,D,1
76562-84503,765625247183286,hound,2,25,B10.jpg,B,B,1
76562-84503,765625247183286,hound,2,25,A3.jpg,B,A,0
10101-83343,101017895939220,terrier,1,1,C11.jpg,C,C,1
10101-83343,101017895939220,terrier,1,1,C1.jpg,C,C,1
10101-83343,101017895939220,terrier,1,1,A5.jpg,A,A,1
10101-83343,101017895939220,terrier,1,1,C10.jpg,C,C,1
10101-83343,101017895939220,terrier,1,1,A7.jpg,A,A,1
10101-83343,833437527724022,hound,1,1,D2.jpg,D,D,1
10101-83343,833437527724022,hound,1,1,D3.jpg,D,D,1
10101-83343,833437527724022,hound,1,1,B7.jpg,D,B,0
10101-83343,833437527724022,hound,1,1,B5.jpg,B,B,1
10101-83343,833437527724022,hound,1,1,B8.jpg,B,B,1
10101-83343,833437527724022,hound,1,2,B3.jpg,B,B,1
10101-83343,833437527724022,hound,1,2,B4.jpg,B,B,1
10101-83343,833437527724022,hound,1,2,B5.jpg,B,B,1
10101-83343,833437527724022,hound,1,2,D1.jpg,D,D,1
10101-83343,833437527724022,hound,1,2,D3.jpg,D,D,1
10101-83343,833437527724022,hound,1,3,B12.jpg,D,B,0
10101-83343,833437527724022,hound,1,3,D3.jpg,D,D,1
10101-83343,833437527724022,hound,1,3,B2.jpg,B,B,1
10101-83343,833437527724022,hound,1,3,B6.jpg,B,B,1
10101-83343,833437527724022,hound,1,3,B7.jpg,B,B,1
10101-83343,101017895939220,terrier,1,3,A5.jpg,A,A,1
10101-83343,101017895939220,terrier,1,3,A1.jpg,A,A,1
10101-83343,101017895939220,terrier,1,3,C11.jpg,C,C,1
10101-83343,101017895939220,terrier,1,3,A7.jpg,C,A,0
10101-83343,101017895939220,terrier,1,3,C7.jpg,C,C,1
10101-83343,833437527724022,hound,1,4,D10.jpg,D,D,1
10101-83343,833437527724022,hound,1,4,D6.jpg,D,D,1
10101-83343,833437527724022,hound,1,4,B6.jpg,B,B,1
10101-83343,833437527724022,hound,1,4,B8.jpg,B,B,1
10101-83343,833437527724022,hound,1,4,D11.jpg,D,D,1
10101-83343,101017895939220,terrier,1,4,C11.jpg,C,C,1
10101-83343,101017895939220,terrier,1,4,C1.jpg,C,C,1
10101-83343,101017895939220,terrier,1,4,C8.jpg,C,C,1
10101-83343,101017895939220,terrier,1,4,C2.jpg,C,C,1
10101-83343,101017895939220,terrier,1,4,A9.jpg,C,A,0
10101-83343,833437527724022,hound,1,5,D7.jpg,D,D,1
10101-83343,833437527724022,hound,1,5,D9.jpg,D,D,1
10101-83343,833437527724022,hound,1,5,D8.jpg,D,D,1
10101-83343,833437527724022,hound,1,5,B7.jpg,B,B,1
10101-83343,833437527724022,hound,1,5,D10.jpg,D,D,1
10101-83343,101017895939220,terrier,1,5,A8.jpg,A,A,1
10101-83343,101017895939220,terrier,1,5,A11.jpg,C,A,0
10101-83343,101017895939220,terrier,1,5,C7.jpg,C,C,1
10101-83343,101017895939220,terrier,1,5,A7.jpg,A,A,1
10101-83343,101017895939220,terrier,1,5,A10.jpg,C,A,0
10101-83343,101017895939220,terrier,1,6,A4.jpg,A,A,1
10101-83343,101017895939220,terrier,1,6,C8.jpg,C,C,1
10101-83343,101017895939220,terrier,1,6,C11.jpg,C,C,1
10101-83343,101017895939220,terrier,1,6,A6.jpg,A,A,1
10101-83343,101017895939220,terrier,1,6,C12.jpg,C,C,1
10101-83343,833437527724022,hound,1,6,D11.jpg,D,D,1
10101-83343,833437527724022,hound,1,6,D3.jpg,D,D,1
10101-83343,833437527724022,hound,1,6,B3.jpg,B,B,1
10101-83343,833437527724022,hound,1,6,D9.jpg,D,D,1
10101-83343,833437527724022,hound,1,6,D7.jpg,D,D,1
10101-83343,833437527724022,hound,1,7,B5.jpg,B,B,1
10101-83343,833437527724022,hound,1,7,D3.jpg,D,D,1
10101-83343,833437527724022,hound,1,7,D6.jpg,D,D,1
10101-83343,833437527724022,hound,1,7,B7.jpg,B,B,1
10101-83343,833437527724022,hound,1,7,D4.jpg,D,D,1
10101-83343,101017895939220,terrier,1,7,A1.jpg,A,A,1
10101-83343,101017895939220,terrier,1,7,A3.jpg,A,A,1
10101-83343,101017895939220,terrier,1,7,C9.jpg,C,C,1
10101-83343,101017895939220,terrier,1,7,A12.jpg,C,A,0
10101-83343,101017895939220,terrier,1,7,C6.jpg,C,C,1
10101-83343,101017895939220,terrier,1,8,A2.jpg,A,A,1
10101-83343,101017895939220,terrier,1,8,A7.jpg,A,A,1
10101-83343,101017895939220,terrier,1,8,C2.jpg,C,C,1
10101-83343,101017895939220,terrier,1,8,C1.jpg,C,C,1
10101-83343,101017895939220,terrier,1,8,C6.jpg,C,C,1
10101-83343,833437527724022,hound,1,8,D8.jpg,D,D,1
10101-83343,833437527724022,hound,1,8,B3.jpg,B,B,1
10101-83343,833437527724022,hound,1,8,D5.jpg,D,D,1
10101-83343,833437527724022,hound,1,8,B8.jpg,B,B,1
10101-83343,833437527724022,hound,1,8,B5.jpg,B,B,1
10101-83343,833437527724022,hound,1,9,B4.jpg,B,B,1
10101-83343,833437527724022,hound,1,9,B6.jpg,B,B,1
10101-83343,833437527724022,hound,1,9,D1.jpg,D,D,1
10101-83343,833437527724022,hound,1,9,B7.jpg,B,B,1
10101-83343,833437527724022,hound,1,9,B2.jpg,B,B,1
10101-83343,101017895939220,terrier,1,9,C9.jpg,C,C,1
10101-83343,101017895939220,terrier,1,9,C6.jpg,C,C,1
10101-83343,101017895939220,terrier,1,9,A3.jpg,A,A,1
10101-83343,101017895939220,terrier,1,9,A7.jpg,A,A,1
10101-83343,101017895939220,terrier,1,9,C2.jpg,A,C,0
10101-83343,833437527724022,hound,1,10,B4.jpg,B,B,1
10101-83343,833437527724022,hound,1,10,B5.jpg,B,B,1
10101-83343,833437527724022,hound,1,10,D8.jpg,D,D,1
10101-83343,833437527724022,hound,1,10,B11.jpg,B,B,1
10101-83343,833437527724022,hound,1,10,D12.jpg,D,D,1
10101-83343,101017895939220,terrier,1,10,A6.jpg,A,A,1
10101-83343,101017895939220,terrier,1,10,A11.jpg,A,A,1
10101-83343,101017895939220,terrier,1,10,C9.jpg,C,C,1
10101-83343,101017895939220,terrier,1,10,C11.jpg,C,C,1
10101-83343,101017895939220,terrier,1,10,A9.jpg,A,A,1
10101-83343,101017895939220,terrier,1,11,A12.jpg,A,A,1
10101-83343,101017895939220,terrier,1,11,C5.jpg,C,C,1
10101-83343,101017895939220,terrier,1,11,C6.jpg,C,C,1
10101-83343,101017895939220,terrier,1,11,C1.jpg,C,C,1
10101-83343,101017895939220,terrier,1,11,A3.jpg,A,A,1
10101-83343,833437527724022,hound,1,11,D7.jpg,D,D,1
10101-83343,833437527724022,hound,1,11,D8.jpg,D,D,1
10101-83343,833437527724022,hound,1,11,B4.jpg,B,B,1
10101-83343,833437527724022,hound,1,11,B6.jpg,B,B,1
10101-83343,833437527724022,hound,1,11,D6.jpg,D,D,1
10101-83343,101017895939220,terrier,1,12,C10.jpg,C,C,1
10101-83343,101017895939220,terrier,1,12,A3.jpg,A,A,1
10101-83343,101017895939220,terrier,1,12,A12.jpg,A,A,1
10101-83343,101017895939220,terrier,1,12,C6.jpg,C,C,1
10101-83343,101017895939220,terrier,1,12,C1.jpg,C,C,1
10101-83343,833437527724022,hound,1,12,D4.jpg,D,D,1
10101-83343,833437527724022,hound,1,12,D6.jpg,D,D,1
