Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
21962-21962,219628468370054,terrier,6,24,B12.jpg,B,B,1
21962-21962,219628468370054,terrier,6,24,C1.jpg,C,C,1
21962-21962,219628468370054,terrier,6,24,A8.jpg,A,A,1
21962-21962,219628468370054,terrier,6,24,D8.jpg,D,D,1
21962-21962,219628468370054,terrier,6,25,B6.jpg,B,B,1
21962-21962,219628468370054,terrier,6,25,A6.jpg,A,A,1
21962-21962,219628468370054,terrier,6,25,B1.jpg,B,B,1
21962-21962,219628468370054,terrier,6,25,C9.jpg,C,C,1
21962-21962,219628468370054,terrier,6,25,D8.jpg,D,D,1
40877-40877,408770977047531,hound,5,1,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,1,D2.jpg,D,D,1
40877-40877,408770977047531,hound,5,1,D9.jpg,B,D,0
40877-40877,408770977047531,hound,5,1,D7.jpg,B,D,0
40877-40877,408770977047531,hound,5,1,D6.jpg,D,D,1
40877-40877,408770977047531,hound,5,2,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,2,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,2,B10.jpg,B,B,1
40877-40877,408770977047531,hound,5,2,B8.jpg,D,B,0
40877-40877,408770977047531,hound,5,2,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,3,B11.jpg,D,B,0
40877-40877,408770977047531,hound,5,3,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,3,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,3,D12.jpg,D,D,1
40877-40877,408770977047531,hound,5,3,D10.jpg,B,D,0
40877-40877,408770977047531,hound,5,4,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,4,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,4,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,4,B9.jpg,B,B,1
40877-40877,408770977047531,hound,5,4,B10.jpg,B,B,1
40877-40877,408770977047531,hound,5,5,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,5,B10.jpg,B,B,1
40877-40877,408770977047531,hound,5,5,D6.jpg,D,D,1
40877-40877,408770977047531,hound,5,5,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,5,B9.jpg,B,B,1
40877-40877,408770977047531,hound,5,6,D10.jpg,B,D,0
40877-40877,408770977047531,hound,5,6,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,6,B8.jpg,D,B,0
40877-40877,408770977047531,hound,5,6,B1.jpg,B,B,1
40877-40877,408770977047531,hound,5,6,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,7,B3.jpg,B,B,1
40877-40877,408770977047531,hound,5,7,D1.jpg,D,D,1
40877-40877,408770977047531,hound,5,7,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,7,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,7,B8.jpg,B,B,1
40877-40877,408770977047531,hound,5,8,D6.jpg,D,D,1
40877-40877,408770977047531,hound,5,8,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,8,B3.jpg,B,B,1
40877-40877,408770977047531,hound,5,8,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,8,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,9,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,9,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,9,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,9,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,9,D2.jpg,D,D,1
40877-40877,408770977047531,hound,5,10,B12.jpg,B,B,1
40877-40877,408770977047531,hound,5,10,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,10,B11.jpg,B,B,1
40877-40877,408770977047531,hound,5,10,B10.jpg,B,B,1
40877-40877,408770977047531,hound,5,10,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,11,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,11,B9.jpg,B,B,1
40877-40877,408770977047531,hound,5,11,B3.jpg,B,B,1
40877-40877,408770977047531,hound,5,11,D8.jpg,D,D,1
40877-40877,408770977047531,hound,5,11,B8.jpg,B,B,1
40877-40877,408770977047531,hound,5,12,B9.jpg,B,B,1
40877-40877,408770977047531,hound,5,12,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,12,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,12,B7.jpg,B,B,1
40877-40877,408770977047531,hound,5,12,D10.jpg,B,D,0
40877-40877,408770977047531,hound,5,13,B7.jpg,B,B,1
40877-40877,408770977047531,hound,5,13,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,13,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,13,D12.jpg,D,D,1
40877-40877,408770977047531,hound,5,13,D10.jpg,D,D,1
40877-40877,408770977047531,hound,5,14,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,14,D2.jpg,D,D,1
40877-40877,408770977047531,hound,5,14,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,14,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,14,D11.jpg,D,D,1
40877-40877,408770977047531,hound,5,15,D6.jpg,D,D,1
40877-40877,408770977047531,hound,5,15,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,15,B5.jpg,D,B,0
40877-40877,408770977047531,hound,5,15,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,15,B8.jpg,D,B,0
40877-40877,408770977047531,hound,5,16,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,16,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,16,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,16,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,16,B12.jpg,B,B,1
40877-40877,408770977047531,hound,5,17,D11.jpg,D,D,1
40877-40877,408770977047531,hound,5,17,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,17,D8.jpg,D,D,1
40877-40877,408770977047531,hound,5,17,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,17,B8.jpg,B,B,1
40877-40877,408770977047531,hound,5,18,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,18,D8.jpg,D,D,1
40877-40877,408770977047531,hound,5,18,B1.jpg,B,B,1
40877-40877,408770977047531,hound,5,18,D10.jpg,D,D,1
40877-40877,408770977047531,hound,5,18,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,19,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,19,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,19,D2.jpg,D,D,1
40877-40877,408770977047531,hound,5,19,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,19,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,20,D8.jpg,D,D,1
40877-40877,408770977047531,hound,5,20,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,20,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,20,B1.jpg,B,B,1
40877-40877,408770977047531,hound,5,20,B7.jpg,B,B,1
40877-40877,408770977047531,hound,5,21,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,21,D7.jpg,D,D,1
40877-40877,408770977047531,hound,5,21,D5.jpg,D,D,1
40877-40877,408770977047531,hound,5,21,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,21,B7.jpg,B,B,1
40877-40877,408770977047531,hound,5,22,B11.jpg,B,B,1
40877-40877,408770977047531,hound,5,22,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,22,D10.jpg,D,D,1
40877-40877,408770977047531,hound,5,22,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,22,B8.jpg,B,B,1
40877-40877,408770977047531,hound,5,23,D10.jpg,D,D,1
40877-40877,408770977047531,hound,5,23,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,23,B6.jpg,B,B,1
40877-40877,408770977047531,hound,5,23,D4.jpg,D,D,1
40877-40877,408770977047531,hound,5,23,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,24,B5.jpg,B,B,1
40877-40877,408770977047531,hound,5,24,D10.jpg,D,D,1
40877-40877,408770977047531,hound,5,24,B4.jpg,B,B,1
40877-40877,408770977047531,hound,5,24,B9.jpg,D,B,0
40877-40877,408770977047531,hound,5,24,D3.jpg,D,D,1
40877-40877,408770977047531,hound,5,25,B2.jpg,B,B,1
40877-40877,408770977047531,hound,5,25,B9.jpg,B,B,1
40877-40877,408770977047531,hound,5,25,D9.jpg,D,D,1
40877-40877,408770977047531,hound,5,25,B11.jpg,B,B,1
40877-40877,408770977047531,hound,5,25,B10.jpg,B,B,1
40877-40877,408770977047531,hound,6,1,D7.jpg,D,D,1
40877-40877,408770977047531,hound,6,1,C9.jpg,C,C,1
40877-40877,408770977047531,hound,6,1,C4.jpg,A,C,0
40877-40877,408770977047531,hound,6,1,B8.jpg,B,B,1
40877-40877,408770977047531,hound,6,1,A3.jpg,C,A,0
40877-40877,408770977047531,hound,6,2,D1.jpg,D,D,1
40877-40877,408770977047531,hound,6,2,B9.jpg,B,B,1
40877-40877,408770977047531,hound,6,2,B7.jpg,B,B,1
40877-40877,408770977047531,hound,6,2,A6.jpg,C,A,0
40877-40877,408770977047531,hound,6,2,D2.jpg,D,D,1
40877-40877,408770977047531,hound,6,3,A5.jpg,A,A,1
40877-40877,408770977047531,hound,6,3,C5.jpg,C,C,1
40877-40877,408770977047531,hound,6,3,B6.jpg,B,B,1
40877-40877,408770977047531,hound,6,3,B10.jpg,B,B,1
40877-40877,408770977047531,hound,6,3,D6.jpg,D,D,1
40877-40877,408770977047531,hound,6,4,D9.jpg,D,D,1
40877-40877,408770977047531,hound,6,4,A5.jpg,A,A,1
40877-40877,408770977047531,hound,6,4,B4.jpg,B,B,1
40877-40877,408770977047531,hound,6,4,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,4,B1.jpg,B,B,1
40877-40877,408770977047531,hound,6,5,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,5,D7.jpg,D,D,1
40877-40877,408770977047531,hound,6,5,A4.jpg,C,A,0
40877-40877,408770977047531,hound,6,5,D3.jpg,D,D,1
40877-40877,408770977047531,hound,6,5,D2.jpg,D,D,1
40877-40877,408770977047531,hound,6,6,C5.jpg,C,C,1
40877-40877,408770977047531,hound,6,6,B3.jpg,B,B,1
40877-40877,408770977047531,hound,6,6,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,6,C10.jpg,C,C,1
40877-40877,408770977047531,hound,6,6,A5.jpg,A,A,1
40877-40877,408770977047531,hound,6,7,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,7,A5.jpg,A,A,1
40877-40877,408770977047531,hound,6,7,C4.jpg,C,C,1
40877-40877,408770977047531,hound,6,7,B4.jpg,B,B,1
40877-40877,408770977047531,hound,6,7,A12.jpg,C,A,0
40877-40877,408770977047531,hound,6,8,C5.jpg,C,C,1
40877-40877,408770977047531,hound,6,8,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,8,B11.jpg,B,B,1
40877-40877,408770977047531,hound,6,8,D8.jpg,D,D,1
40877-40877,408770977047531,hound,6,8,D4.jpg,D,D,1
40877-40877,408770977047531,hound,6,9,A4.jpg,A,A,1
40877-40877,408770977047531,hound,6,9,C9.jpg,C,C,1
40877-40877,408770977047531,hound,6,9,D8.jpg,D,D,1
40877-40877,408770977047531,hound,6,9,A8.jpg,A,A,1
40877-40877,408770977047531,hound,6,9,B2.jpg,B,B,1
40877-40877,408770977047531,hound,6,10,C12.jpg,C,C,1
40877-40877,408770977047531,hound,6,10,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,10,A8.jpg,A,A,1
40877-40877,408770977047531,hound,6,10,C6.jpg,C,C,1
40877-40877,408770977047531,hound,6,10,B1.jpg,B,B,1
40877-40877,408770977047531,hound,6,11,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,11,C4.jpg,C,C,1
40877-40877,408770977047531,hound,6,11,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,11,D6.jpg,D,D,1
40877-40877,408770977047531,hound,6,11,B5.jpg,B,B,1
40877-40877,408770977047531,hound,6,12,C2.jpg,A,C,0
40877-40877,408770977047531,hound,6,12,B12.jpg,B,B,1
40877-40877,408770977047531,hound,6,12,B7.jpg,B,B,1
40877-40877,408770977047531,hound,6,12,D1.jpg,D,D,1
40877-40877,408770977047531,hound,6,12,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,13,C3.jpg,C,C,1
40877-40877,408770977047531,hound,6,13,A2.jpg,C,A,0
40877-40877,408770977047531,hound,6,13,C9.jpg,C,C,1
40877-40877,408770977047531,hound,6,13,B7.jpg,B,B,1
40877-40877,408770977047531,hound,6,13,B4.jpg,B,B,1
40877-40877,408770977047531,hound,6,14,B10.jpg,B,B,1
40877-40877,408770977047531,hound,6,14,D10.jpg,D,D,1
40877-40877,408770977047531,hound,6,14,D9.jpg,D,D,1
40877-40877,408770977047531,hound,6,14,C11.jpg,C,C,1
40877-40877,408770977047531,hound,6,14,C10.jpg,C,C,1
40877-40877,408770977047531,hound,6,15,C12.jpg,C,C,1
40877-40877,408770977047531,hound,6,15,B4.jpg,B,B,1
40877-40877,408770977047531,hound,6,15,B8.jpg,D,B,0
40877-40877,408770977047531,hound,6,15,D10.jpg,D,D,1
40877-40877,408770977047531,hound,6,15,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,16,C5.jpg,C,C,1
40877-40877,408770977047531,hound,6,16,B2.jpg,B,B,1
40877-40877,408770977047531,hound,6,16,B11.jpg,B,B,1
40877-40877,408770977047531,hound,6,16,A7.jpg,A,A,1
40877-40877,408770977047531,hound,6,16,B9.jpg,B,B,1
40877-40877,408770977047531,hound,6,17,A8.jpg,A,A,1
40877-40877,408770977047531,hound,6,17,D6.jpg,D,D,1
40877-40877,408770977047531,hound,6,17,A12.jpg,C,A,0
40877-40877,408770977047531,hound,6,17,D2.jpg,D,D,1
40877-40877,408770977047531,hound,6,17,D8.jpg,D,D,1
40877-40877,408770977047531,hound,6,18,A8.jpg,A,A,1
40877-40877,408770977047531,hound,6,18,B2.jpg,B,B,1
40877-40877,408770977047531,hound,6,18,C8.jpg,C,C,1
40877-40877,408770977047531,hound,6,18,B12.jpg,B,B,1
40877-40877,408770977047531,hound,6,18,C6.jpg,C,C,1
40877-40877,408770977047531,hound,6,19,B12.jpg,B,B,1
40877-40877,408770977047531,hound,6,19,B2.jpg,B,B,1
40877-40877,408770977047531,hound,6,19,A4.jpg,A,A,1
40877-40877,408770977047531,hound,6,19,D3.jpg,D,D,1
40877-40877,408770977047531,hound,6,19,B7.jpg,B,B,1
40877-40877,408770977047531,hound,6,20,B6.jpg,B,B,1
40877-40877,408770977047531,hound,6,20,C11.jpg,C,C,1
40877-40877,408770977047531,hound,6,20,B9.jpg,D,B,0
40877-40877,408770977047531,hound,6,20,C10.jpg,C,C,1
40877-40877,408770977047531,hound,6,20,D3.jpg,D,D,1
40877-40877,408770977047531,hound,6,21,D12.jpg,D,D,1
40877-40877,408770977047531,hound,6,21,D1.jpg,D,D,1
40877-40877,408770977047531,hound,6,21,C11.jpg,C,C,1
40877-40877,408770977047531,hound,6,21,D6.jpg,D,D,1
40877-40877,408770977047531,hound,6,21,C7.jpg,C,C,1
40877-40877,408770977047531,hound,6,22,C2.jpg,C,C,1
40877-40877,408770977047531,hound,6,22,A6.jpg,A,A,1
40877-40877,408770977047531,hound,6,22,A3.jpg,A,A,1
40877-40877,408770977047531,hound,6,22,C7.jpg,C,C,1
40877-40877,408770977047531,hound,6,22,D11.jpg,D,D,1
40877-40877,408770977047531,hound,6,23,B11.jpg,B,B,1
40877-40877,408770977047531,hound,6,23,A3.jpg,A,A,1
40877-40877,408770977047531,hound,6,23,B5.jpg,B,B,1
40877-40877,408770977047531,hound,6,23,B8.jpg,D,B,0
40877-40877,408770977047531,hound,6,23,A4.jpg,A,A,1
40877-40877,408770977047531,hound,6,24,A11.jpg,A,A,1
40877-40877,408770977047531,hound,6,24,D10.jpg,D,D,1
40877-40877,408770977047531,hound,6,24,A3.jpg,A,A,1
40877-40877,408770977047531,hound,6,24,A2.jpg,A,A,1
40877-40877,408770977047531,hound,6,24,D8.jpg,D,D,1
40877-40877,408770977047531,hound,6,25,B11.jpg,B,B,1
40877-40877,408770977047531,hound,6,25,D5.jpg,D,D,1
40877-40877,408770977047531,hound,6,25,A7.jpg,A,A,1
40877-40877,408770977047531,hound,6,25,B3.jpg,B,B,1
40877-40877,408770977047531,hound,6,25,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,1,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,5,1,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,5,1,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,1,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,1,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,2,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,5,2,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,2,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,2,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,5,2,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,3,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,5,3,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,3,A11.jpg,A,A,1
61359-61359,61359456253403,terrier,5,3,C2.jpg,C,C,1
61359-61359,61359456253403,terrier,5,3,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,4,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,4,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,4,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,5,4,A9.jpg,C,A,0
61359-61359,61359456253403,terrier,5,4,C5.jpg,C,C,1
61359-61359,61359456253403,terrier,5,5,A4.jpg,A,A,1
61359-61359,61359456253403,terrier,5,5,C10.jpg,C,C,1
61359-61359,61359456253403,terrier,5,5,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,5,A6.jpg,A,A,1
61359-61359,61359456253403,terrier,5,5,A9.jpg,C,A,0
61359-61359,61359456253403,terrier,5,6,C5.jpg,C,C,1
61359-61359,61359456253403,terrier,5,6,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,6,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,6,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,6,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,7,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,7,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,7,C12.jpg,C,C,1
61359-61359,61359456253403,terrier,5,7,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,7,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,5,8,C10.jpg,C,C,1
61359-61359,61359456253403,terrier,5,8,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,5,8,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,8,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,8,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,9,C1.jpg,A,C,0
61359-61359,61359456253403,terrier,5,9,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,9,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,9,A6.jpg,A,A,1
61359-61359,61359456253403,terrier,5,9,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,5,10,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,5,10,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,10,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,10,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,5,10,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,11,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,11,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,11,A11.jpg,A,A,1
61359-61359,61359456253403,terrier,5,11,C2.jpg,C,C,1
61359-61359,61359456253403,terrier,5,11,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,12,C11.jpg,C,C,1
61359-61359,61359456253403,terrier,5,12,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,12,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,5,12,C9.jpg,C,C,1
61359-61359,61359456253403,terrier,5,12,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,5,13,C9.jpg,C,C,1
61359-61359,61359456253403,terrier,5,13,A4.jpg,A,A,1
61359-61359,61359456253403,terrier,5,13,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,13,A6.jpg,A,A,1
61359-61359,61359456253403,terrier,5,13,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,14,A6.jpg,A,A,1
61359-61359,61359456253403,terrier,5,14,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,14,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,14,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,14,C11.jpg,C,C,1
61359-61359,61359456253403,terrier,5,15,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,15,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,5,15,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,15,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,15,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,5,16,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,5,16,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,16,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,5,16,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,5,16,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,17,A11.jpg,A,A,1
61359-61359,61359456253403,terrier,5,17,C5.jpg,C,C,1
61359-61359,61359456253403,terrier,5,17,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,5,17,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,17,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,5,18,C5.jpg,C,C,1
61359-61359,61359456253403,terrier,5,18,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,18,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,18,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,18,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,5,19,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,5,19,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,19,A1.jpg,A,A,1
61359-61359,61359456253403,terrier,5,19,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,19,C9.jpg,C,C,1
61359-61359,61359456253403,terrier,5,20,A4.jpg,A,A,1
61359-61359,61359456253403,terrier,5,20,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,20,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,5,20,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,20,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,21,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,21,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,21,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,5,21,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,21,C2.jpg,C,C,1
61359-61359,61359456253403,terrier,5,22,C9.jpg,C,C,1
61359-61359,61359456253403,terrier,5,22,C12.jpg,C,C,1
61359-61359,61359456253403,terrier,5,22,A6.jpg,A,A,1
61359-61359,61359456253403,terrier,5,22,C10.jpg,C,C,1
61359-61359,61359456253403,terrier,5,22,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,5,23,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,5,23,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,23,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,23,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,23,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,24,C12.jpg,C,C,1
61359-61359,61359456253403,terrier,5,24,A2.jpg,A,A,1
61359-61359,61359456253403,terrier,5,24,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,5,24,A3.jpg,A,A,1
61359-61359,61359456253403,terrier,5,24,A11.jpg,A,A,1
61359-61359,61359456253403,terrier,5,25,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,5,25,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,5,25,C8.jpg,C,C,1
61359-61359,61359456253403,terrier,5,25,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,5,25,A4.jpg,A,A,1
61359-61359,61359456253403,terrier,6,1,B2.jpg,D,B,0
61359-61359,61359456253403,terrier,6,1,B10.jpg,Nada,B,0
61359-61359,61359456253403,terrier,6,1,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,6,1,C12.jpg,C,C,1
61359-61359,61359456253403,terrier,6,1,B3.jpg,D,B,0
61359-61359,61359456253403,terrier,6,2,D2.jpg,B,D,0
61359-61359,61359456253403,terrier,6,2,B2.jpg,B,B,1
61359-61359,61359456253403,terrier,6,2,C5.jpg,C,C,1
61359-61359,61359456253403,terrier,6,2,D5.jpg,D,D,1
61359-61359,61359456253403,terrier,6,2,D10.jpg,D,D,1
61359-61359,61359456253403,terrier,6,3,D2.jpg,D,D,1
61359-61359,61359456253403,terrier,6,3,B11.jpg,B,B,1
61359-61359,61359456253403,terrier,6,3,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,6,3,A8.jpg,A,A,1
61359-61359,61359456253403,terrier,6,3,D11.jpg,D,D,1
61359-61359,61359456253403,terrier,6,4,C7.jpg,C,C,1
61359-61359,61359456253403,terrier,6,4,C4.jpg,C,C,1
61359-61359,61359456253403,terrier,6,4,B10.jpg,D,B,0
61359-61359,61359456253403,terrier,6,4,A1.jpg,A,A,1
61359-61359,61359456253403,terrier,6,4,D10.jpg,B,D,0
61359-61359,61359456253403,terrier,6,5,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,6,5,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,6,5,D7.jpg,B,D,0
61359-61359,61359456253403,terrier,6,5,C1.jpg,C,C,1
61359-61359,61359456253403,terrier,6,5,B7.jpg,D,B,0
61359-61359,61359456253403,terrier,6,6,D11.jpg,D,D,1
61359-61359,61359456253403,terrier,6,6,C3.jpg,C,C,1
61359-61359,61359456253403,terrier,6,6,B1.jpg,B,B,1
61359-61359,61359456253403,terrier,6,6,B3.jpg,B,B,1
61359-61359,61359456253403,terrier,6,6,D4.jpg,D,D,1
61359-61359,61359456253403,terrier,6,7,D7.jpg,D,D,1
61359-61359,61359456253403,terrier,6,7,B4.jpg,B,B,1
61359-61359,61359456253403,terrier,6,7,A7.jpg,A,A,1
61359-61359,61359456253403,terrier,6,7,C2.jpg,C,C,1
61359-61359,61359456253403,terrier,6,7,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,6,8,A5.jpg,A,A,1
61359-61359,61359456253403,terrier,6,8,D4.jpg,D,D,1
61359-61359,61359456253403,terrier,6,8,B3.jpg,B,B,1
61359-61359,61359456253403,terrier,6,8,A12.jpg,A,A,1
61359-61359,61359456253403,terrier,6,8,A9.jpg,A,A,1
61359-61359,61359456253403,terrier,6,9,A10.jpg,A,A,1
61359-61359,61359456253403,terrier,6,9,C6.jpg,C,C,1
61359-61359,61359456253403,terrier,6,9,D3.jpg,D,D,1
61359-61359,61359456253403,terrier,6,9,B12.jpg,D,B,0
61359-61359,61359456253403,terrier,6,9,D6.jpg,D,D,1
61359-61359,61359456253403,terrier,6,10,B10.jpg,B,B,1
